ccp_id,name,sec_status,system_class,region
30001994,"DK-FXK",-0.08,9,"Pure Blind"
30001995,"M-76XI",-0.08,9,"Pure Blind"
30001996,"ZJET-E",-0.1,9,"Pure Blind"
30001997,"U-INPD",-0.1,9,"Pure Blind"
30001998,"WW-KGD",-0.18,9,"Pure Blind"
30001999,"XQ-PXU",-0.15,9,"Pure Blind"
30002000,"M-YCD4",-0.18,9,"Pure Blind"
30002001,"Q-5211",-0.14,9,"Pure Blind"
30002002,"R-2R0G",-0.21,9,"Pure Blind"
30002003,"CR-AQH",-0.28,9,"Pure Blind"
30002004,"8S-0E1",-0.23,9,"Pure Blind"
30002005,"5ZXX-K",-0.23,9,"Pure Blind"
30002006,"JE-D5U",-0.22,9,"Pure Blind"
30002007,"2-6TGQ",-0.21,9,"Pure Blind"
30002008,"OE-9UF",-0.21,9,"Pure Blind"
30002009,"PFU-LH",-0.26,9,"Pure Blind"
30002010,"R6XN-9",-0.18,9,"Pure Blind"
30002011,"3V8-LJ",-0.17,9,"Pure Blind"
30002012,"B8EN-S",-0.16,9,"Pure Blind"
30002013,"R-LW2I",-0.15,9,"Pure Blind"
30002014,"DP-1YE",-0.17,9,"Pure Blind"
30002015,"4-ABS8",-0.19,9,"Pure Blind"
30002016,"7RM-N0",-0.06,9,"Pure Blind"
30002017,"S-MDYI",-0.05,9,"Pure Blind"
30002018,"ZKYV-W",-0.06,9,"Pure Blind"
30002019,"F-NMX6",-0.06,9,"Pure Blind"
30002020,"GA-P6C",-0.08,9,"Pure Blind"
30002021,"FWA-4V",-0.02,9,"Pure Blind"
30002022,"RZC-16",-0.03,9,"Pure Blind"
30002023,"RD-G2R",-0.13,9,"Pure Blind"
30002024,"UC3H-Y",-0.1,9,"Pure Blind"
30002025,"6GWE-A",-0.08,9,"Pure Blind"
30002026,"J-OK0C",-0.06,9,"Pure Blind"
30002027,"KDV-DE",-0.09,9,"Pure Blind"
30002028,"MT9Q-S",-0.09,9,"Pure Blind"
30002029,"B-9C24",-0.07,9,"Pure Blind"
30002030,"P-2TTL",-0.1,9,"Pure Blind"
30002031,"7X-VKB",-0.07,9,"Pure Blind"
30002032,"E-Z2ZX",-0.12,9,"Pure Blind"
30002033,"RORZ-H",-0.13,9,"Pure Blind"
30002034,"O-A6YN",-0.12,9,"Pure Blind"
30002035,"MQ-NPY",-0.03,9,"Pure Blind"
30002036,"D2-HOS",-0.03,9,"Pure Blind"
30002037,"Y2-6EA",-0.03,9,"Pure Blind"
30002038,"TFA0-U",-0.03,9,"Pure Blind"
30002039,"RQH-MY",-0.03,9,"Pure Blind"
30002040,"HPS5-C",-0.04,9,"Pure Blind"
30002041,"DT-TCD",-0.02,9,"Pure Blind"
30002042,"KU5R-W",-0.17,9,"Pure Blind"
30002043,"H1-J33",-0.2,9,"Pure Blind"
30002044,"Y-C3EQ",-0.14,9,"Pure Blind"
30002045,"OGV-AS",-0.14,9,"Pure Blind"
30002046,"7D-0SQ",-0.12,9,"Pure Blind"
30002047,"UI-8ZE",-0.21,9,"Pure Blind"
30002048,"Bei",0.56,7,"Metropolis"
30002049,"Uttindar",0.5,7,"Metropolis"
30002050,"Hagilur",0.36,7,"Metropolis"
30002051,"Anher",0.46,7,"Metropolis"
30002052,"Ragnarg",0.39,7,"Metropolis"
30002053,"Hek",0.55,7,"Metropolis"
30002054,"Hror",0.51,7,"Metropolis"
30002055,"Amo",0.47,7,"Metropolis"
30002056,"Resbroko",0.44,7,"Metropolis"
30002057,"Hadozeko",0.4,7,"Metropolis"
30002058,"Ardar",0.37,7,"Metropolis"
30002059,"Auner",0.41,7,"Metropolis"
30002060,"Evati",0.25,7,"Metropolis"
30002061,"Ofstold",0.27,7,"Metropolis"
30002062,"Todifrauan",0.12,7,"Metropolis"
30002063,"Helgatild",0.15,7,"Metropolis"
30002064,"Arnstur",0.12,7,"Metropolis"
30002065,"Lasleinur",0.24,7,"Metropolis"
30002066,"Arnher",0.19,7,"Metropolis"
30002067,"Brin",0.15,7,"Metropolis"
30002068,"Nakugard",0.52,7,"Metropolis"
30002069,"Traun",0.63,7,"Metropolis"
30002070,"Uriok",0.5,7,"Metropolis"
30002071,"Barkrik",0.56,7,"Metropolis"
30002072,"Inder",0.51,7,"Metropolis"
30002073,"Tvink",0.48,7,"Metropolis"
30002074,"Lanngisi",0.46,7,"Metropolis"
30002075,"Hjoramold",0.51,7,"Metropolis"
30002076,"Dudreda",0.29,7,"Metropolis"
30002077,"Hakisalki",0.21,7,"Metropolis"
30002078,"Arwa",0.13,7,"Metropolis"
30002079,"Krirald",0.16,7,"Metropolis"
30002080,"Arifsdald",0.09,7,"Metropolis"
30002081,"Ansen",0.14,7,"Metropolis"
30002082,"Floseswin",0.4,7,"Metropolis"
30002083,"Uisper",0.39,7,"Metropolis"
30002084,"Aset",0.36,7,"Metropolis"
30002085,"Eytjangard",0.36,7,"Metropolis"
30002086,"Turnur",0.39,7,"Metropolis"
30002087,"Isbrabata",0.36,7,"Metropolis"
30002088,"Vimeini",0.35,7,"Metropolis"
30002089,"Avenod",0.39,7,"Metropolis"
30002090,"Frerstorn",0.31,7,"Metropolis"
30002091,"Ontorn",0.32,7,"Metropolis"
30002092,"Sirekur",0.31,7,"Metropolis"
30002093,"Gebuladi",0.26,7,"Metropolis"
30002094,"Ebolfer",0.25,7,"Metropolis"
30002095,"Eszur",0.21,7,"Metropolis"
30002096,"Hofjaldgund",0.27,7,"Metropolis"
30002097,"Klogori",0.3,7,"Metropolis"
30002098,"Orfrold",0.23,7,"Metropolis"
30002099,"Egmar",0.25,7,"Metropolis"
30002100,"Taff",0.15,7,"Metropolis"
30002101,"Ualkin",0.15,7,"Metropolis"
30002102,"Gukarla",0.12,7,"Metropolis"
30002103,"NS2L-4",-0.58,9,"Immensea"
30002104,"QI-S9W",-0.34,9,"Immensea"
30002105,"B-S347",-0.58,9,"Immensea"
30002106,"PPFB-U",-0.07,9,"Immensea"
30002107,"AF0-V5",-0.4,9,"Immensea"
30002108,"B-A587",-0.23,9,"Immensea"
30002109,"Y19P-1",-0.17,9,"Immensea"
30002110,"B9E-H6",-0.37,9,"Immensea"
30002111,"SPBS-6",-0.18,9,"Immensea"
30002112,"JDAS-0",-0.29,9,"Immensea"
30002113,"A4B-V5",-0.15,9,"Immensea"
30002114,"LN-56V",-0.22,9,"Immensea"
30002115,"Y2-QUV",-0.28,9,"Immensea"
30002116,"O7-7UX",-0.26,9,"Immensea"
30002117,"Z8-81T",-0.19,9,"Immensea"
30002118,"XD-JW7",-0.24,9,"Immensea"
30002119,"DY-P7Q",-0.23,9,"Immensea"
30002120,"H-RXNZ",-0.2,9,"Immensea"
30002121,"ZBP-TP",-0.1,9,"Immensea"
30002122,"XVV-21",-0.32,9,"Immensea"
30002123,"GXK-7F",-0.33,9,"Immensea"
30002124,"EA-HSA",-0.52,9,"Immensea"
30002125,"78TS-Q",-0.18,9,"Immensea"
30002126,"WYF8-8",-0.6,9,"Immensea"
30002127,"CJNF-J",-0.22,9,"Immensea"
30002128,"FYI-49",-0.7,9,"Immensea"
30002129,"RF6T-8",-0.59,9,"Immensea"
30002130,"ZJA-6U",-0.57,9,"Immensea"
30002131,"94FR-S",-0.62,9,"Immensea"
30002132,"Q-HJ97",-0.42,9,"Immensea"
30002133,"GM-0K7",-0.39,9,"Immensea"
30002134,"I-NGI8",-0.59,9,"Immensea"
30002135,"R-ZUOL",-0.64,9,"Immensea"
30002136,"E1F-LK",-0.45,9,"Immensea"
30002137,"Z4-QLD",-0.28,9,"Immensea"
30002138,"QE-E1D",-0.27,9,"Immensea"
30002139,"LK1K-5",-0.3,9,"Immensea"
30002140,"REB-KR",-0.27,9,"Immensea"
30002141,"Z-H2MA",-0.27,9,"Immensea"
30002142,"L-5JCJ",-0.26,9,"Immensea"
30002143,"B-KDOZ",-0.25,9,"Immensea"
30002144,"4-GB14",-0.25,9,"Immensea"
30002145,"PH-NFR",-0.24,9,"Immensea"
30002146,"DW-N2S",-0.21,9,"Immensea"
30002147,"W-FHWJ",-0.24,9,"Immensea"
30002148,"X-6WC7",-0.37,9,"Immensea"
30002149,"D-BAMJ",-0.13,9,"Immensea"
30002150,"JKWP-U",-0.24,9,"Immensea"
30002151,"RHE7-W",-0.08,9,"Immensea"
30002152,"F76-8Q",-0.06,9,"Immensea"
30002153,"O3Z5-G",-0.65,9,"Immensea"
30002154,"4DV-1T",-0.59,9,"Immensea"
30002155,"XS-K1O",-0.54,9,"Immensea"
30002156,"FN-DSR",-0.4,9,"Immensea"
30002157,"B-R5RB",-0.71,9,"Immensea"
30002158,"7-ZT1Y",-0.3,9,"Immensea"
30002159,"9-XN3F",-0.35,9,"Immensea"
30002160,"AC-7LZ",-0.3,9,"Immensea"
30002161,"LBA-SO",-0.27,9,"Immensea"
30002162,"Y-FZ5N",-0.41,9,"Immensea"
30002163,"E8-YS9",-0.3,9,"Immensea"
30002164,"U79-JF",-0.56,9,"Immensea"
30002165,"B2-UQW",-0.37,9,"Immensea"
30002166,"U9U-TQ",-0.35,9,"Immensea"
30002167,"6-I162",-0.48,9,"Immensea"
30002168,"08-N7Q",-0.72,9,"Immensea"
30002169,"Y-C4AL",-0.69,9,"Immensea"
30002170,"CKX-RW",-0.63,9,"Immensea"
30002171,"8X6T-8",-0.65,9,"Immensea"
30002172,"W4E-IT",-0.6,9,"Immensea"
30002173,"OP9L-F",-0.58,9,"Immensea"
30002174,"J-QA7I",-0.48,9,"Immensea"
30002175,"2O-EEW",-0.76,9,"Immensea"
30002176,"Y-N4EF",-0.79,9,"Immensea"
30002177,"7YSF-E",-0.38,9,"Immensea"
30002178,"KCDX-7",-0.58,9,"Immensea"
30002179,"O7-VJ5",-0.57,9,"Immensea"
30002180,"FRTC-5",-0.6,9,"Immensea"
30002181,"M-ZJWJ",-0.47,9,"Immensea"
30002182,"R-ORB7",-0.6,9,"Immensea"
30002183,"RU-PT9",-0.61,9,"Immensea"
30002184,"DR-427",-0.69,9,"Immensea"
30002185,"NI-J0B",-0.49,9,"Immensea"
30002186,"QN-6J2",-0.72,9,"Immensea"
30002187,"Amarr",1,7,"Domain"
30002188,"Boranai",0.89,7,"Domain"
30002189,"Hedion",0.96,7,"Domain"
30002190,"Mabnen",0.94,7,"Domain"
30002191,"Toshabia",0.81,7,"Domain"
30002192,"Irnin",0.73,7,"Domain"
30002193,"Kehour",0.92,7,"Domain"
30002194,"Martha",0.67,7,"Domain"
30002195,"Simbeloud",0.86,7,"Domain"
30002196,"Ebidan",0.9,7,"Domain"
30002197,"Akhragan",0.8,7,"Domain"
30002198,"Mikhir",0.74,7,"Domain"
30002199,"Bashakru",0.64,7,"Domain"
30002200,"Sukirah",0.6,7,"Domain"
30002201,"Shuria",0.48,7,"Domain"
30002202,"Narai",0.47,7,"Domain"
30002203,"Ziona",0.63,7,"Domain"
30002204,"Gaha",0.74,7,"Domain"
30002205,"Armala",0.78,7,"Domain"
30002206,"Murema",0.66,7,"Domain"
30002207,"Cailanar",0.68,7,"Domain"
30002208,"Ilonarav",0.75,7,"Domain"
30002209,"Uchat",0.66,7,"Domain"
30002210,"Joppaya",0.53,7,"Domain"
30002211,"Pelkia",0.52,7,"Domain"
30002212,"Raren",0.51,7,"Domain"
30002213,"Mazitah",0.47,7,"Domain"
30002214,"Hiramu",0.49,7,"Domain"
30002215,"Sakhti",0.45,7,"Domain"
30002216,"Aldali",0.43,7,"Domain"
30002217,"Hutian",0.54,7,"Domain"
30002218,"Noli",0.55,7,"Domain"
30002219,"Nomash",0.4,7,"Domain"
30002220,"Aghesi",0.77,7,"Domain"
30002221,"Fabin",0.72,7,"Domain"
30002222,"Airshaz",0.73,7,"Domain"
30002223,"Patzcha",0.73,7,"Domain"
30002224,"Charra",0.75,7,"Domain"
30002225,"Harva",0.8,7,"Domain"
30002226,"Thebeka",0.87,7,"Domain"
30002227,"Rasile",0.87,7,"Domain"
30002228,"Nererut",0.76,7,"Domain"
30002229,"Sitanan",0.79,7,"Domain"
30002230,"Vashkah",0.74,7,"Domain"
30002231,"Ardishapur Prime",0.74,7,"Domain"
30002232,"Gid",0.74,7,"Domain"
30002233,"Dakba",0.71,7,"Domain"
30002234,"Nifshed",0.65,7,"Domain"
30002235,"Shumam",0.68,7,"Domain"
30002236,"Milal",0.3,7,"Domain"
30002237,"Sobenah",0.36,7,"Domain"
30002238,"Bourar",0.38,7,"Domain"
30002239,"Rammi",0.3,7,"Domain"
30002240,"Arodan",0.32,7,"Domain"
30002241,"Rimbah",0.32,7,"Domain"
30002242,"Mamenkhanar",0.7,7,"Domain"
30002243,"Seiradih",0.56,7,"Domain"
30002244,"Arera",0.65,7,"Domain"
30002245,"Hizhara",0.58,7,"Domain"
30002246,"Neziel",0.45,7,"Domain"
30002247,"Ahala",0.54,7,"Domain"
30002248,"Knophtikoo",0.69,7,"Domain"
30002249,"Ruchy",0.36,7,"Domain"
30002250,"Hai",0.51,7,"Domain"
30002251,"Sadye",0.6,7,"Domain"
30002252,"Bika",0.46,7,"Domain"
30002253,"Arshat",0.58,7,"Domain"
30002254,"Jerma",0.48,7,"Domain"
30002255,"Miyeli",0.38,7,"Domain"
30002256,"Reyi",0.32,7,"Domain"
30002257,"Moussou",0.82,7,"Domain"
30002258,"Nadohman",0.75,7,"Domain"
30002259,"Sahdil",0.71,7,"Domain"
30002260,"Esteban",0.55,7,"Domain"
30002261,"Luromooh",0.63,7,"Domain"
30002262,"Nalu",0.58,7,"Domain"
30002263,"Jarshitsan",0.57,7,"Domain"
30002264,"Hadonoo",0.6,7,"Domain"
30002265,"Azizora",0.62,7,"Domain"
30002266,"Ahmak",0.6,7,"Domain"
30002267,"Shabura",0.67,7,"Domain"
30002268,"Adia",0.67,7,"Domain"
30002269,"Ebo",0.52,7,"Domain"
30002270,"Avair",0.41,7,"Domain"
30002271,"Rayl",0.47,7,"Domain"
30002272,"Asoutar",0.27,7,"Domain"
30002273,"Porsharrah",0.36,7,"Domain"
30002274,"Tastela",0.39,7,"Domain"
30002275,"Clarelam",0.5,7,"Domain"
30002276,"Isamm",0.68,7,"Domain"
30002277,"Ebtesham",0.72,7,"Domain"
30002278,"Artoun",0.75,7,"Domain"
30002279,"Safizon",0.81,7,"Domain"
30002280,"Zatsyaki",0.88,7,"Domain"
30002281,"Eba",0.91,7,"Domain"
30002282,"Bhizheba",0.96,7,"Domain"
30002283,"2G-VDP",-0.21,9,"Etherium Reach"
30002284,"9F-3CR",-0.29,9,"Etherium Reach"
30002285,"J7M-3W",-0.07,9,"Etherium Reach"
30002286,"KRPF-A",-0.05,9,"Etherium Reach"
30002287,"9P-870",-0.02,9,"Etherium Reach"
30002288,"QNXJ-M",-0.44,9,"Etherium Reach"
30002289,"AID-9T",-0.13,9,"Etherium Reach"
30002290,"PXE-RG",-0.19,9,"Etherium Reach"
30002291,"5J-62N",-0.32,9,"Etherium Reach"
30002292,"Z-DRIY",-0.49,9,"Etherium Reach"
30002293,"8-MXHA",-0.33,9,"Etherium Reach"
30002294,"LPVL-5",-0.07,9,"Etherium Reach"
30002295,"D3S-EA",-0.13,9,"Etherium Reach"
30002296,"KGT3-6",-0.47,9,"Etherium Reach"
30002297,"4LJ6-Q",-0.31,9,"Etherium Reach"
30002298,"SAH-AD",-0.25,9,"Etherium Reach"
30002299,"MF-PGF",-0.38,9,"Etherium Reach"
30002300,"L-ZJLN",-0.51,9,"Etherium Reach"
30002301,"G-QTSD",-0.16,9,"Etherium Reach"
30002302,"3G-LFX",-0.15,9,"Etherium Reach"
30002303,"NK-VTL",-0.1,9,"Etherium Reach"
30002304,"D-CR6W",-0.15,9,"Etherium Reach"
30002305,"BY-7PY",-0.02,9,"Etherium Reach"
30002306,"GN-TNT",-0.02,9,"Etherium Reach"
30002307,"QKCU-4",-0.05,9,"Etherium Reach"
30002308,"0M-24X",-0.32,9,"Etherium Reach"
30002309,"N06Z-Q",-0.03,9,"Etherium Reach"
30002310,"YX-0KH",-0.03,9,"Etherium Reach"
30002311,"KMH-J1",-0.45,9,"Etherium Reach"
30002312,"CYB-BZ",-0.3,9,"Etherium Reach"
30002313,"5U-3PW",-0.13,9,"Etherium Reach"
30002314,"89JS-J",-0.06,9,"Etherium Reach"
30002315,"C9R-NO",-0.15,9,"Etherium Reach"
30002316,"FKR-SR",-0.12,9,"Etherium Reach"
30002317,"1ACJ-6",-0.48,9,"Etherium Reach"
30002318,"BNX-AS",-0.44,9,"Etherium Reach"
30002319,"XB-9U2",-0.42,9,"Etherium Reach"
30002320,"F9-FUV",-0.71,9,"Etherium Reach"
30002321,"FB-MPY",-0.39,9,"Etherium Reach"
30002322,"RO-0PZ",-0.46,9,"Etherium Reach"
30002323,"JTA2-2",-0.15,9,"Etherium Reach"
30002324,"R-6KYM",-0.09,9,"Etherium Reach"
30002325,"3H58-R",-0.03,9,"Etherium Reach"
30002326,"RV-GA8",-0.12,9,"Etherium Reach"
30002327,"TP-RTO",-0.04,9,"Etherium Reach"
30002328,"GTY-FW",-0.14,9,"Etherium Reach"
30002329,"1H5-3W",-0.04,9,"Etherium Reach"
30002330,"QZV-X3",-0.06,9,"Etherium Reach"
30002331,"IS-OBW",-0.39,9,"Etherium Reach"
30002332,"1GH-48",-0.29,9,"Etherium Reach"
30002333,"IRD-HU",-0.43,9,"Etherium Reach"
30002334,"B-2VXB",-0.61,9,"Etherium Reach"
30002335,"FIZU-X",-0.6,9,"Etherium Reach"
30002336,"JAWX-R",-0.69,9,"Etherium Reach"
30002337,"Z0G-XG",-0.07,9,"Etherium Reach"
30002338,"ALC-JM",-0.13,9,"Etherium Reach"
30002339,"9QS5-C",-0.05,9,"Etherium Reach"
30002340,"NWX-LI",-0.22,9,"Etherium Reach"
30002341,"N-SFZK",-0.24,9,"Etherium Reach"
30002342,"2B-UUQ",-0.46,9,"Etherium Reach"
30002343,"I64-XB",-0.25,9,"Etherium Reach"
30002344,"4-QDIX",-0.65,9,"Etherium Reach"
30002345,"FGJP-J",-0.66,9,"Etherium Reach"
30002346,"89-JPE",-0.67,9,"Etherium Reach"
30002347,"D-IZT9",-0.66,9,"Etherium Reach"
30002348,"WU9-ZR",-0.69,9,"Etherium Reach"
30002349,"E8-432",-0.68,9,"Etherium Reach"
30002350,"43-1TL",-0.07,9,"Etherium Reach"
30002351,"O-LJOO",-0.03,9,"Etherium Reach"
30002352,"ZS-PNI",-0.08,9,"Etherium Reach"
30002353,"TZ-74M",-0.05,9,"Etherium Reach"
30002354,"8KE-YS",-0.05,9,"Etherium Reach"
30002355,"LXQ2-T",-0.08,9,"Etherium Reach"
30002356,"HV-EAP",-0.2,9,"Etherium Reach"
30002357,"3IK-7O",-0.17,9,"Etherium Reach"
30002358,"O-EUHA",-0.13,9,"Etherium Reach"
30002359,"MO-I1W",-0.1,9,"Etherium Reach"
30002360,"ZZ5X-M",-0.04,9,"Etherium Reach"
30002361,"UAV-1E",-0.24,9,"Etherium Reach"
30002362,"CL-IRS",-0.03,9,"Etherium Reach"
30002363,"QBZO-R",-0.05,9,"Etherium Reach"
30002364,"QHJR-E",-0.52,9,"Etherium Reach"
30002365,"1PF-BC",-0.71,9,"Etherium Reach"
30002366,"D-OJEZ",-0.76,9,"Etherium Reach"
30002367,"C-V6DQ",-0.87,9,"Etherium Reach"
30002368,"Z-FET0",-0.77,9,"Etherium Reach"
30002369,"EX-GBT",-0.91,9,"Etherium Reach"
30002370,"PX-IHN",-0.11,9,"Etherium Reach"
30002371,"WPV-JN",0,9,"Etherium Reach"
30002372,"IL-H0A",-0.01,9,"Etherium Reach"
30002373,"CT8K-0",-0.05,9,"Etherium Reach"
30002374,"M9-LAN",-0.08,9,"Etherium Reach"
30002375,"C-4D0W",-0.04,9,"Etherium Reach"
30002376,"L4X-1V",-0.1,9,"Etherium Reach"
30002377,"M-V0PQ",-0.25,9,"Etherium Reach"
30002378,"DYPL-6",-0.19,9,"Etherium Reach"
30002379,"V-OL61",-0.15,9,"Etherium Reach"
30002380,"RK-Q51",-0.14,9,"Etherium Reach"
30002381,"F69O-M",-0.52,9,"Etherium Reach"
30002382,"T-IDGH",-0.75,9,"Etherium Reach"
30002383,"Aeddin",0.57,7,"Molden Heath"
30002384,"Gulfonodi",0.5,7,"Molden Heath"
30002385,"Teonusude",0.59,7,"Molden Heath"
30002386,"Gelfiven",0.56,7,"Molden Heath"
30002387,"Bosena",0.4,7,"Molden Heath"
30002388,"Oddelulf",0.37,7,"Molden Heath"
30002389,"Atlar",0.37,7,"Molden Heath"
30002390,"Heild",0.33,7,"Molden Heath"
30002391,"Hrokkur",0.3,7,"Molden Heath"
30002392,"Hrober",0.31,7,"Molden Heath"
30002393,"Aedald",0.25,7,"Molden Heath"
30002394,"Muttokon",0.21,7,"Molden Heath"
30002395,"Audesder",0.26,7,"Molden Heath"
30002396,"Illamur",0.28,7,"Molden Heath"
30002397,"Horaka",0.62,7,"Molden Heath"
30002398,"Eldulf",0.56,7,"Molden Heath"
30002399,"Orien",0.8,7,"Molden Heath"
30002400,"Varigne",0.64,7,"Molden Heath"
30002401,"Meildolf",0.28,7,"Molden Heath"
30002402,"Istodard",0.29,7,"Molden Heath"
30002403,"Gonheim",0.28,7,"Molden Heath"
30002404,"Half",0.24,7,"Molden Heath"
30002405,"Sakulda",0.3,7,"Molden Heath"
30002406,"Hedaleolfarber",0.3,7,"Molden Heath"
30002407,"Altbrard",0.35,7,"Molden Heath"
30002408,"Fegomenko",0.5,7,"Molden Heath"
30002409,"Osvetur",0.25,7,"Molden Heath"
30002410,"Mimiror",0.2,7,"Molden Heath"
30002411,"Skarkon",0.05,7,"Molden Heath"
30002412,"Ennur",0.06,7,"Molden Heath"
30002413,"Unertek",0.3,7,"Molden Heath"
30002414,"Klingt",0.3,7,"Molden Heath"
30002415,"Weld",0.3,7,"Molden Heath"
30002416,"Kattegaud",0.72,7,"Molden Heath"
30002417,"Kadlina",0.42,7,"Molden Heath"
30002418,"Hegfunden",0.32,7,"Molden Heath"
30002419,"Aeditide",0.21,7,"Molden Heath"
30002420,"Egbinger",0.03,7,"Molden Heath"
30002421,"MR4-MY",-0.2,9,"Geminate"
30002422,"SR-KBB",-0.29,9,"Geminate"
30002423,"FDZ4-A",-0.23,9,"Geminate"
30002424,"2E-ZR5",-0.31,9,"Geminate"
30002425,"O1-FTD",-0.41,9,"Geminate"
30002426,"Roua",-0.21,9,"Geminate"
30002427,"OEY-OR",-0.35,9,"Geminate"
30002428,"M-MD31",-0.27,9,"Geminate"
30002429,"WH-2EZ",-0.17,9,"Geminate"
30002430,"D0-F4W",-0.05,9,"Geminate"
30002431,"QKTR-L",-0.39,9,"Geminate"
30002432,"YN3-E3",-0.07,9,"Geminate"
30002433,"NBPH-N",-0.07,9,"Geminate"
30002434,"L-HV5C",-0.05,9,"Geminate"
30002435,"L4X-FH",-0.08,9,"Geminate"
30002436,"B6-52M",-0.09,9,"Geminate"
30002437,"V-MZW0",-0.09,9,"Geminate"
30002438,"BND-16",-0.49,9,"Geminate"
30002439,"IOO-7O",-0.53,9,"Geminate"
30002440,"BWF-ZZ",-0.58,9,"Geminate"
30002441,"4-CUM5",-0.49,9,"Geminate"
30002442,"8MG-J6",-0.6,9,"Geminate"
30002443,"RLSI-V",-0.53,9,"Geminate"
30002444,"39-DGG",-0.36,9,"Geminate"
30002445,"SV-K8J",-0.35,9,"Geminate"
30002446,"6RQ9-A",-0.4,9,"Geminate"
30002447,"K42-IE",-0.45,9,"Geminate"
30002448,"VSJ-PP",-0.39,9,"Geminate"
30002449,"3USX-F",-0.34,9,"Geminate"
30002450,"9-KWXC",-0.33,9,"Geminate"
30002451,"NQ-9IH",-0.21,9,"Geminate"
30002452,"KR-V6G",-0.2,9,"Geminate"
30002453,"AP9-LV",-0.25,9,"Geminate"
30002454,"0-GZX9",-0.3,9,"Geminate"
30002455,"2H-TSE",-0.29,9,"Geminate"
30002456,"4NGK-F",-0.23,9,"Geminate"
30002457,"O-VWPB",-0.41,9,"Geminate"
30002458,"LX-ZOJ",-0.45,9,"Geminate"
30002459,"6L78-1",-0.4,9,"Geminate"
30002460,"04-LQM",-0.64,9,"Geminate"
30002461,"4VY-Y1",-0.37,9,"Geminate"
30002462,"LU-HQS",-0.42,9,"Geminate"
30002463,"U-L4KS",-0.48,9,"Geminate"
30002464,"K25-XD",-0.59,9,"Geminate"
30002465,"6YC-TU",-0.37,9,"Geminate"
30002466,"Y8R-XZ",-0.52,9,"Geminate"
30002467,"P-E9GN",-0.39,9,"Geminate"
30002468,"HJO-84",-0.35,9,"Geminate"
30002469,"4D9-66",-0.42,9,"Geminate"
30002470,"L-TOFR",-0.73,9,"Geminate"
30002471,"Q-TBHW",-0.78,9,"Geminate"
30002472,"9P4O-F",-1,9,"Geminate"
30002473,"UBX-CC",-0.06,9,"Geminate"
30002474,"TJM-JJ",-0.05,9,"Geminate"
30002475,"EOA-ZC",-0.07,9,"Geminate"
30002476,"G-73MR",-0.03,9,"Geminate"
30002477,"E-91FV",-0.02,9,"Geminate"
30002478,"AD-5B8",-0.03,9,"Geminate"
30002479,"QP0K-B",-0.03,9,"Geminate"
30002480,"54-MF6",-0.02,9,"Geminate"
30002481,"D-I9HJ",-0.31,9,"Geminate"
30002482,"P-6I0B",-0.37,9,"Geminate"
30002483,"CFYY-J",-0.21,9,"Geminate"
30002484,"8-KZXQ",-0.17,9,"Geminate"
30002485,"HKYW-T",-0.05,9,"Geminate"
30002486,"3SFU-S",-0.07,9,"Geminate"
30002487,"VJ-NQP",-0.03,9,"Geminate"
30002488,"U6D-9A",-0.03,9,"Geminate"
30002489,"Atioth",-0.02,9,"Geminate"
30002490,"PYY3-5",-0.24,9,"Geminate"
30002491,"RFGW-V",-0.08,9,"Geminate"
30002492,"N-HK93",-0.21,9,"Geminate"
30002493,"LR-2XT",-0.12,9,"Geminate"
30002494,"TZL-WT",-0.16,9,"Geminate"
30002495,"4K0N-J",-0.13,9,"Geminate"
30002496,"B-F1MI",-0.09,9,"Geminate"
30002497,"W-3BSU",-0.09,9,"Geminate"
30002498,"BE-UUN",-0.12,9,"Geminate"
30002499,"O2O-2X",-0.43,9,"Geminate"
30002500,"JE1-36",-0.52,9,"Geminate"
30002501,"5F-YRA",-0.43,9,"Geminate"
30002502,"TDE4-H",-0.58,9,"Geminate"
30002503,"UER-TH",-0.73,9,"Geminate"
30002504,"UG-UWZ",-0.96,9,"Geminate"
30002505,"Hulm",1,7,"Heimatar"
30002506,"Osoggur",0.53,7,"Heimatar"
30002507,"Abudban",0.73,7,"Heimatar"
30002508,"Trytedald",0.88,7,"Heimatar"
30002509,"Odatrik",0.82,7,"Heimatar"
30002510,"Rens",0.89,7,"Heimatar"
30002511,"Ameinaka",0.99,7,"Heimatar"
30002512,"Alakgur",0.56,7,"Heimatar"
30002513,"Dammalin",0.48,7,"Heimatar"
30002514,"Bosboger",0.32,7,"Heimatar"
30002515,"Olfeim",0.44,7,"Heimatar"
30002516,"Lulm",0.34,7,"Heimatar"
30002517,"Gulmorogod",0.38,7,"Heimatar"
30002518,"Edmalbrurdus",0.99,7,"Heimatar"
30002519,"Kronsur",0.88,7,"Heimatar"
30002520,"Dumkirinur",0.71,7,"Heimatar"
30002521,"Sist",0.81,7,"Heimatar"
30002522,"Obrolber",0.57,7,"Heimatar"
30002523,"Austraka",0.76,7,"Heimatar"
30002524,"Ivar",0.96,7,"Heimatar"
30002525,"Meirakulf",0.88,7,"Heimatar"
30002526,"Frarn",0.84,7,"Heimatar"
30002527,"Illinfrik",0.85,7,"Heimatar"
30002528,"Balginia",0.82,7,"Heimatar"
30002529,"Gyng",0.8,7,"Heimatar"
30002530,"Avesber",0.75,7,"Heimatar"
30002531,"Gerek",0.73,7,"Heimatar"
30002532,"Tongofur",0.58,7,"Heimatar"
